,AMBT,AMBH,AMBP,CO,NO2,CO2,CO2_T,MASS_PM10,DATE,TIME,latitude,longitude,elevation
297546,23.12,32.89,98316.41,0.32,0.68,0.07,26.23,2.17,18/02/2024,19:05:27,43.358013,11.313505,341.6
297547,22.96,32.92,98417.28,0.28,0.66,0.07,25.87,3.18,18/02/2024,19:05:32,43.358013,11.313505,341.6
297548,22.8,32.96,98518.47,0.24,0.63,0.07,25.51,4.2,18/02/2024,19:05:37,43.358013,11.313505,341.6
297549,22.64,33.0,98620.43,0.2,0.61,0.07,25.16,5.23,18/02/2024,19:05:42,43.358013,11.313505,341.6
297550,22.49,33.14,98720.78,0.16,0.59,0.07,24.82,6.27,18/02/2024,19:05:47,43.358013,11.313505,341.6
297551,22.34,33.6,98821.51,0.14,0.59,0.06,24.48,7.3,18/02/2024,19:05:52,43.358013,11.313505,341.6
297552,22.19,33.91,98922.9,0.11,0.59,0.07,24.15,8.3,18/02/2024,19:05:57,43.358013,11.313505,341.6
297553,22.04,34.12,99023.37,0.08,0.57,0.07,23.82,9.25,18/02/2024,19:06:02,43.33852,11.324585,356.3
297554,21.89,34.28,99124.45,0.07,0.56,0.08,23.5,10.22,18/02/2024,19:06:07,43.33852,11.324585,356.3
297555,21.75,34.41,99224.95,0.06,0.54,0.08,23.18,10.22,18/02/2024,19:06:12,43.33852,11.324585,356.3
297556,21.78,34.48,99224.68,0.11,0.55,0.09,23.24,10.22,18/02/2024,19:06:17,43.33852,11.324585,356.3
297557,21.8,34.55,99224.58,0.15,0.55,0.1,23.29,10.16,18/02/2024,19:06:22,43.33852,11.324585,356.3
297558,21.82,34.61,99223.93,0.19,0.56,0.1,23.35,10.09,18/02/2024,19:06:27,43.33852,11.324585,356.3
297559,21.84,34.65,99223.26,0.23,0.57,0.11,23.4,10.03,18/02/2024,19:06:32,43.33852,11.324585,356.3
297560,21.85,34.56,99223.85,0.26,0.57,0.11,23.45,10.01,18/02/2024,19:06:37,43.33852,11.324585,356.3
297561,21.86,34.14,99223.36,0.28,0.57,0.11,23.5,10.01,18/02/2024,19:06:42,43.33852,11.324585,356.3
297562,21.87,33.87,99222.8,0.3,0.56,0.11,23.55,10.05,18/02/2024,19:06:47,43.33852,11.324585,356.3
297563,21.89,33.69,99223.06,0.31,0.56,0.11,23.6,10.13,18/02/2024,19:06:52,43.33852,11.324585,356.3
297564,21.91,33.55,99223.03,0.33,0.56,0.1,23.65,10.18,18/02/2024,19:06:57,43.33852,11.324585,356.3
297565,21.93,33.43,99223.11,0.33,0.57,0.09,23.7,10.23,18/02/2024,19:07:02,43.33852,11.324585,356.3
297566,21.94,33.33,99223.34,0.33,0.57,0.08,23.75,10.31,18/02/2024,19:07:07,43.33852,11.324585,356.3
297567,21.95,33.24,99223.32,0.34,0.58,0.08,23.8,10.43,18/02/2024,19:07:12,43.33852,11.324585,356.3
297568,21.96,33.16,99223.94,0.35,0.59,0.07,23.84,10.56,18/02/2024,19:07:17,43.33852,11.324585,356.3
297569,21.97,33.1,99223.25,0.36,0.59,0.07,23.89,10.67,18/02/2024,19:07:22,43.33852,11.324585,356.3
297570,21.99,33.06,99222.45,0.37,0.61,0.07,23.93,10.72,18/02/2024,19:07:27,43.33852,11.324585,356.3
297571,22.01,33.03,99222.4,0.38,0.61,0.06,23.97,10.72,18/02/2024,19:07:32,43.33852,11.324585,356.3
297572,22.03,33.0,99222.23,0.39,0.61,0.06,24.01,10.71,18/02/2024,19:07:37,43.33852,11.324585,356.3
297573,22.04,32.97,99221.65,0.39,0.62,0.06,24.05,10.72,18/02/2024,19:07:42,43.33852,11.324585,356.3
297574,22.05,32.94,99221.57,0.38,0.63,0.06,24.08,10.73,18/02/2024,19:07:47,43.33852,11.324585,356.3
297575,22.06,32.92,99221.26,0.39,0.64,0.06,24.12,10.74,18/02/2024,19:07:52,43.33852,11.324585,356.3
297576,22.08,32.9,99220.66,0.4,0.64,0.06,24.15,10.73,18/02/2024,19:07:57,43.33852,11.324585,356.3
297577,22.1,32.88,99220.84,0.4,0.65,0.06,24.18,10.69,18/02/2024,19:08:02,43.33852,11.324585,356.3
297578,22.12,32.86,99220.85,0.4,0.65,0.06,24.22,10.65,18/02/2024,19:08:07,43.33852,11.324585,356.3
297579,22.14,32.84,99221.17,0.39,0.65,0.06,24.25,10.6,18/02/2024,19:08:12,43.33852,11.324585,356.3
297580,22.15,32.83,99221.0,0.39,0.65,0.06,24.28,10.55,18/02/2024,19:08:17,43.33852,11.324585,356.3
297581,22.16,32.82,99221.09,0.39,0.65,0.06,24.32,10.48,18/02/2024,19:08:22,43.33852,11.324585,356.3
297582,22.17,32.9,99221.15,0.39,0.66,0.06,24.35,10.39,18/02/2024,19:08:27,43.33852,11.324585,356.3
297583,22.19,33.03,99221.3,0.4,0.67,0.07,24.38,10.27,18/02/2024,19:08:32,43.33852,11.324585,356.3
297584,22.21,33.16,99221.15,0.41,0.67,0.07,24.41,10.17,18/02/2024,19:08:37,43.33852,11.324585,356.3
297585,22.23,33.26,99221.34,0.42,0.67,0.07,24.44,10.05,18/02/2024,19:08:42,43.33852,11.324585,356.3
297586,22.24,33.34,99220.99,0.42,0.67,0.07,24.47,9.92,18/02/2024,19:08:47,43.33852,11.324585,356.3
297587,22.25,33.41,99220.07,0.42,0.66,0.08,24.5,9.77,18/02/2024,19:08:52,43.33852,11.324585,356.3
297588,22.26,33.47,99219.54,0.41,0.67,0.08,24.53,9.6,18/02/2024,19:08:57,43.33852,11.324585,356.3
297589,22.24,33.52,99219.36,0.42,0.68,0.08,24.56,9.43,18/02/2024,19:09:02,43.33852,11.324585,356.3
297590,22.2,33.58,99219.97,0.42,0.67,0.08,24.59,9.32,18/02/2024,19:09:07,43.33852,11.324585,356.3
297591,22.13,33.68,99219.89,0.41,0.67,0.08,24.61,9.31,18/02/2024,19:09:12,43.33852,11.324585,356.3
297592,22.04,33.72,99219.56,0.41,0.67,0.09,24.62,9.38,18/02/2024,19:09:17,43.33852,11.324585,356.3
297593,21.92,33.75,99219.15,0.41,0.66,0.09,24.63,9.5,18/02/2024,19:09:22,43.338525,11.324535,362.7
297594,21.79,33.82,99219.25,0.41,0.66,0.09,24.63,9.64,18/02/2024,19:09:27,43.338525,11.324535,362.7
297595,21.65,33.94,99218.5,0.4,0.65,0.08,24.61,9.83,18/02/2024,19:09:32,43.338525,11.324535,362.7
297596,21.5,34.09,99218.98,0.42,0.66,0.08,24.59,10.06,18/02/2024,19:09:37,43.338525,11.324535,362.7
297597,21.35,34.25,99219.37,0.43,0.67,0.08,24.56,10.31,18/02/2024,19:09:42,43.338525,11.324535,362.7
297598,21.21,34.43,99219.38,0.43,0.66,0.08,24.52,10.53,18/02/2024,19:09:47,43.338525,11.324535,362.7
297599,21.1,34.62,99219.7,0.43,0.65,0.08,24.47,10.71,18/02/2024,19:09:52,43.338525,11.324535,362.7
297600,21.02,34.78,99219.3,0.44,0.66,0.08,24.42,10.84,18/02/2024,19:09:57,43.338525,11.324535,362.7
297601,20.98,34.88,99219.49,0.46,0.67,0.08,24.37,10.88,18/02/2024,19:10:02,43.338525,11.324535,362.7
297602,20.97,34.93,99219.83,0.46,0.66,0.07,24.34,10.88,18/02/2024,19:10:07,43.338525,11.324535,362.7
297603,20.99,34.92,99220.24,0.46,0.66,0.07,24.31,10.87,18/02/2024,19:10:12,43.338525,11.324535,362.7
297604,21.02,34.86,99219.84,0.47,0.65,0.07,24.29,10.86,18/02/2024,19:10:17,43.338525,11.324535,362.7
297605,21.06,34.78,99220.29,0.48,0.65,0.07,24.28,10.86,18/02/2024,19:10:22,43.338525,11.324535,362.7
297606,21.11,34.7,99220.35,0.48,0.65,0.07,24.28,10.82,18/02/2024,19:10:27,43.338525,11.324535,362.7
297607,21.16,34.6,99220.33,0.49,0.64,0.07,24.29,10.83,18/02/2024,19:10:32,43.33849,11.32454,356.1
297608,21.2,34.49,99220.35,0.51,0.64,0.07,24.3,10.88,18/02/2024,19:10:32,43.33849,11.32454,356.1
297609,21.24,34.39,99220.01,0.5,0.64,0.06,24.32,11.03,18/02/2024,19:10:37,43.33849,11.32454,356.1
297610,21.26,34.32,99219.88,0.51,0.63,0.06,24.34,11.21,18/02/2024,19:10:42,43.33849,11.32454,356.1
297611,21.27,34.27,99219.71,0.52,0.63,0.06,24.37,11.46,18/02/2024,19:10:47,43.33849,11.32454,356.1
297612,21.28,34.24,99218.85,0.55,0.63,0.06,24.39,11.71,18/02/2024,19:10:52,43.33849,11.32454,356.1
297613,21.28,34.22,99218.76,0.57,0.62,0.06,24.41,11.92,18/02/2024,19:10:57,43.33849,11.32454,356.1
297614,21.29,34.21,99219.32,0.58,0.63,0.06,24.43,12.06,18/02/2024,19:11:02,43.33849,11.32454,356.1
297615,21.3,34.18,99219.3,0.6,0.64,0.06,24.45,12.13,18/02/2024,19:11:07,43.338535,11.32465,354.4
297616,21.32,34.14,99219.2,0.61,0.63,0.06,24.46,12.2,18/02/2024,19:11:12,43.338535,11.32465,354.4
297617,21.34,34.11,99219.08,0.62,0.63,0.06,24.47,12.22,18/02/2024,19:11:17,43.338535,11.324645,354.6
297618,21.36,34.07,99218.95,0.62,0.64,0.06,24.48,12.23,18/02/2024,19:11:22,43.338535,11.324645,354.6
297619,21.39,34.01,99219.14,0.63,0.64,0.06,24.49,12.18,18/02/2024,19:11:27,43.338535,11.324645,354.6
297620,21.43,33.94,99219.61,0.62,0.65,0.06,24.5,12.08,18/02/2024,19:11:32,43.338535,11.324645,354.6
297621,21.47,33.87,99219.2,0.61,0.64,0.06,24.5,11.92,18/02/2024,19:11:37,43.33845,11.324595,363.4
297622,21.5,33.79,99219.87,0.59,0.65,0.06,24.51,11.72,18/02/2024,19:11:42,43.338445,11.324595,363.5
297623,21.54,33.72,99220.16,0.58,0.65,0.06,24.52,11.52,18/02/2024,19:11:47,43.338445,11.324595,363.5
297624,21.57,33.67,99220.15,0.58,0.64,0.06,24.53,11.39,18/02/2024,19:11:52,43.338445,11.324595,363.5
297625,21.59,33.68,99220.76,0.56,0.63,0.06,24.54,11.31,18/02/2024,19:11:57,43.338445,11.324595,363.5
297626,21.6,33.72,99221.02,0.54,0.64,0.06,24.55,11.21,18/02/2024,19:12:02,43.338445,11.324595,363.5
297627,21.6,33.8,99220.85,0.52,0.64,0.06,24.56,11.11,18/02/2024,19:12:07,43.338445,11.324595,363.5
297628,21.6,33.86,99220.86,0.51,0.64,0.06,24.57,10.99,18/02/2024,19:12:12,43.338445,11.324595,363.5
297629,21.59,33.92,99220.44,0.51,0.64,0.06,24.58,10.83,18/02/2024,19:12:17,43.338445,11.324595,363.5
297630,21.58,33.97,99220.13,0.52,0.64,0.06,24.59,10.67,18/02/2024,19:12:22,43.338445,11.324595,363.5
297631,21.58,34.02,99220.38,0.52,0.64,0.06,24.6,10.54,18/02/2024,19:12:27,43.338445,11.324595,363.5
297632,21.58,34.07,99220.38,0.5,0.63,0.06,24.6,10.44,18/02/2024,19:12:32,43.338445,11.324595,363.5
297633,21.57,34.12,99220.22,0.49,0.63,0.06,24.6,10.37,18/02/2024,19:12:37,43.338445,11.324595,363.5
297634,21.56,34.15,99219.84,0.48,0.63,0.06,24.6,10.28,18/02/2024,19:12:42,43.338445,11.324595,363.5
297635,21.56,34.14,99219.65,0.49,0.63,0.06,24.6,10.21,18/02/2024,19:12:47,43.338445,11.324595,363.5
297636,21.56,34.12,99219.16,0.49,0.62,0.06,24.6,10.23,18/02/2024,19:12:52,43.338445,11.324595,363.5
297637,21.56,34.06,99219.48,0.48,0.62,0.06,24.6,10.3,18/02/2024,19:12:57,43.338445,11.324595,363.5
297638,21.56,34.04,99220.28,0.47,0.62,0.06,24.6,10.44,18/02/2024,19:13:02,43.338445,11.324595,363.5
297639,21.56,34.02,99220.68,0.46,0.62,0.06,24.6,10.6,18/02/2024,19:13:07,43.338445,11.324595,363.5
297640,21.56,33.99,99220.54,0.45,0.61,0.06,24.6,10.76,18/02/2024,19:13:12,43.338445,11.324595,363.5
297641,21.55,33.96,99221.05,0.44,0.61,0.06,24.6,10.91,18/02/2024,19:13:17,43.338445,11.324595,363.5
297642,21.54,33.94,99221.01,0.47,0.62,0.06,24.6,11.04,18/02/2024,19:13:22,43.338445,11.324595,363.5
297643,21.53,33.91,99220.86,0.48,0.63,0.06,24.6,11.15,18/02/2024,19:13:27,43.338445,11.324595,363.5
297644,21.52,33.88,99221.24,0.48,0.63,0.06,24.6,11.24,18/02/2024,19:13:32,43.338445,11.324595,363.5
297645,21.51,33.85,99221.46,0.46,0.63,0.06,24.6,11.32,18/02/2024,19:13:37,43.338445,11.324595,363.5
297646,21.5,33.8,99221.83,0.45,0.63,0.06,24.6,11.34,18/02/2024,19:13:42,43.338445,11.324595,363.5
297647,21.5,33.76,99221.69,0.46,0.63,0.06,24.6,11.31,18/02/2024,19:13:47,43.338445,11.324595,363.5
297648,21.5,33.71,99221.03,0.46,0.62,0.06,24.6,11.24,18/02/2024,19:13:52,43.338445,11.324595,363.5
297649,21.5,33.7,99221.02,0.47,0.61,0.06,24.59,11.18,18/02/2024,19:13:57,43.338445,11.324595,363.5
297650,21.5,33.71,99221.3,0.48,0.61,0.06,24.58,11.13,18/02/2024,19:14:02,43.338445,11.324595,363.5
297651,21.5,33.71,99221.23,0.5,0.61,0.06,24.57,11.1,18/02/2024,19:14:07,43.338445,11.324595,363.5
297652,21.5,33.71,99221.19,0.48,0.6,0.06,24.56,11.09,18/02/2024,19:14:12,43.338445,11.324595,363.5
297653,21.5,33.72,99221.32,0.47,0.59,0.06,24.55,11.08,18/02/2024,19:14:17,43.338445,11.324595,363.5
297654,21.5,33.75,99221.36,0.46,0.59,0.06,24.54,11.1,18/02/2024,19:14:22,43.338445,11.324595,363.5
297655,21.49,33.77,99220.99,0.47,0.59,0.06,24.53,11.11,18/02/2024,19:14:27,43.338445,11.324595,363.5
297656,21.48,33.8,99221.08,0.46,0.59,0.06,24.52,11.14,18/02/2024,19:14:32,43.338445,11.324595,363.5
297657,21.47,33.84,99221.68,0.45,0.59,0.06,24.51,11.2,18/02/2024,19:14:37,43.338445,11.324595,363.5
297658,21.46,33.91,99222.07,0.46,0.59,0.06,24.5,11.25,18/02/2024,19:14:42,43.338445,11.324595,363.5
297659,21.45,33.97,99222.69,0.46,0.6,0.06,24.5,11.33,18/02/2024,19:14:47,43.338445,11.324595,363.5
297660,21.44,34.02,99222.78,0.46,0.6,0.06,24.5,11.41,18/02/2024,19:14:52,43.338445,11.324595,363.5
297661,21.43,34.07,99222.65,0.45,0.6,0.06,24.5,11.5,18/02/2024,19:14:57,43.338445,11.324595,363.5
297662,21.42,34.13,99223.62,0.46,0.6,0.06,24.5,11.57,18/02/2024,19:15:02,43.338445,11.324595,363.5
297663,21.41,34.18,99224.24,0.46,0.6,0.06,24.5,11.63,18/02/2024,19:15:07,43.338445,11.324595,363.5
297664,21.39,34.25,99224.49,0.46,0.6,0.06,24.5,11.64,18/02/2024,19:15:12,43.338445,11.324595,363.5
297665,21.38,34.32,99224.38,0.43,0.6,0.06,24.49,11.59,18/02/2024,19:15:17,43.338445,11.324595,363.5
297666,21.37,34.37,99224.5,0.44,0.61,0.06,24.48,11.5,18/02/2024,19:15:22,43.338445,11.324595,363.5
297667,21.35,34.41,99224.81,0.44,0.62,0.06,24.47,11.43,18/02/2024,19:15:27,43.338445,11.324595,363.5
297668,21.33,34.42,99224.9,0.43,0.62,0.06,24.46,11.39,18/02/2024,19:15:32,43.338445,11.324595,363.5
297669,21.31,34.4,99225.12,0.43,0.62,0.06,24.45,11.33,18/02/2024,19:15:37,43.338445,11.324595,363.5
297670,21.29,34.39,99225.39,0.42,0.63,0.06,24.44,11.3,18/02/2024,19:15:42,43.338445,11.324595,363.5
297671,21.27,34.39,99225.84,0.42,0.63,0.06,24.43,11.28,18/02/2024,19:15:47,43.338445,11.324595,363.5
297672,21.25,34.38,99224.83,0.42,0.63,0.06,24.42,11.28,18/02/2024,19:15:52,43.338445,11.324595,363.5
297673,21.23,34.4,99224.56,0.43,0.63,0.06,24.4,11.34,18/02/2024,19:15:57,43.338445,11.324595,363.5
297674,21.22,34.38,99224.32,0.43,0.64,0.06,24.38,11.44,18/02/2024,19:16:02,43.338445,11.324595,363.5
297675,21.2,34.38,99224.73,0.45,0.64,0.06,24.37,11.58,18/02/2024,19:16:07,43.338445,11.324595,363.5
297676,21.18,34.41,99224.8,0.47,0.63,0.06,24.36,11.73,18/02/2024,19:16:12,43.338445,11.324595,363.5
297677,21.16,34.48,99224.23,0.46,0.62,0.06,24.35,11.84,18/02/2024,19:16:17,43.338445,11.324595,363.5
297678,21.14,34.54,99224.18,0.47,0.62,0.06,24.34,11.94,18/02/2024,19:16:22,43.338445,11.324595,363.5
297679,21.12,34.6,99223.89,0.46,0.62,0.06,24.33,12.04,18/02/2024,19:16:27,43.338445,11.324595,363.5
297680,21.1,34.65,99224.11,0.46,0.61,0.06,24.31,12.04,18/02/2024,19:16:32,43.338445,11.324595,363.5
297681,21.08,34.71,99223.7,0.46,0.6,0.06,24.29,11.94,18/02/2024,19:16:37,43.338445,11.324595,363.5
297682,21.05,34.78,99224.48,0.45,0.6,0.06,24.27,11.81,18/02/2024,19:16:42,43.338445,11.324595,363.5
297683,21.02,34.83,99224.66,0.44,0.6,0.06,24.26,11.62,18/02/2024,19:16:47,43.338445,11.324595,363.5
297684,20.99,34.89,99224.7,0.44,0.59,0.06,24.25,11.43,18/02/2024,19:16:52,43.338445,11.324595,363.5
297685,20.97,34.94,99224.85,0.44,0.59,0.06,24.24,11.24,18/02/2024,19:16:57,43.338445,11.324595,363.5
297686,20.95,34.98,99224.89,0.42,0.58,0.06,24.23,11.04,18/02/2024,19:17:02,43.338445,11.324595,363.5
297687,20.94,34.97,99225.18,0.42,0.58,0.06,24.21,10.9,18/02/2024,19:17:07,43.338445,11.324595,363.5
297688,20.93,34.97,99225.28,0.41,0.59,0.06,24.19,10.75,18/02/2024,19:17:12,43.338445,11.324595,363.5
297689,20.92,34.98,99225.33,0.4,0.59,0.06,24.17,10.64,18/02/2024,19:17:17,43.338445,11.324595,363.5
297690,20.91,34.99,99225.18,0.38,0.59,0.06,24.16,10.64,18/02/2024,19:17:22,43.338445,11.324595,363.5
297691,20.9,34.98,99225.97,0.37,0.6,0.06,24.15,10.7,18/02/2024,19:17:27,43.338445,11.324595,363.5
297692,20.89,34.99,99225.99,0.37,0.6,0.06,24.14,10.76,18/02/2024,19:17:32,43.338445,11.324595,363.5
297693,20.88,35.02,99225.85,0.37,0.6,0.06,24.13,10.81,18/02/2024,19:17:37,43.338445,11.324595,363.5
297694,20.87,35.04,99226.28,0.38,0.6,0.06,24.11,10.84,18/02/2024,19:17:42,43.338445,11.324595,363.5
297695,20.86,35.06,99226.28,0.39,0.6,0.06,24.09,10.87,18/02/2024,19:17:47,43.338445,11.324595,363.5
297696,20.85,35.06,99225.98,0.4,0.61,0.06,24.07,10.9,18/02/2024,19:17:52,43.338445,11.324595,363.5
297697,20.84,35.07,99226.48,0.42,0.61,0.06,24.06,10.87,18/02/2024,19:17:57,43.338445,11.324595,363.5
297698,20.83,35.07,99226.83,0.42,0.6,0.06,24.05,10.85,18/02/2024,19:18:02,43.338445,11.324595,363.5
297699,20.82,35.07,99226.64,0.43,0.6,0.06,24.04,10.8,18/02/2024,19:18:07,43.338445,11.324595,363.5
297700,20.81,35.08,99226.58,0.44,0.59,0.06,24.02,10.73,18/02/2024,19:18:12,43.338445,11.324595,363.5
297701,20.8,35.1,99226.17,0.45,0.59,0.06,24.0,10.66,18/02/2024,19:18:17,43.338445,11.324595,363.5
297702,20.79,35.12,99225.78,0.46,0.59,0.06,23.98,10.61,18/02/2024,19:18:22,43.338445,11.324595,363.5
297703,20.78,35.13,99225.74,0.48,0.59,0.06,23.96,10.63,18/02/2024,19:18:27,43.338445,11.324595,363.5
297704,20.76,35.16,99225.42,0.49,0.59,0.06,23.95,10.68,18/02/2024,19:18:32,43.338445,11.324595,363.5
297705,20.74,35.18,99225.22,0.51,0.59,0.06,23.94,10.71,18/02/2024,19:18:37,43.338445,11.324595,363.5
297706,20.72,35.21,99225.59,0.53,0.59,0.06,23.92,10.74,18/02/2024,19:18:42,43.338445,11.324595,363.5
297707,20.7,35.23,99225.39,0.56,0.59,0.06,23.9,10.82,18/02/2024,19:18:47,43.338445,11.324595,363.5
297708,20.68,35.26,99224.98,0.59,0.59,0.06,23.88,10.9,18/02/2024,19:18:52,43.338445,11.324595,363.5
297709,20.66,35.29,99224.86,0.61,0.59,0.06,23.86,10.97,18/02/2024,19:18:57,43.338445,11.324595,363.5
297710,20.64,35.32,99224.93,0.63,0.6,0.06,23.85,11.02,18/02/2024,19:19:02,43.338445,11.324595,363.5
297711,20.62,35.34,99225.4,0.65,0.6,0.06,23.84,11.05,18/02/2024,19:19:07,43.338445,11.324595,363.5
297712,20.61,35.35,99225.69,0.66,0.6,0.06,23.83,11.08,18/02/2024,19:19:12,43.338445,11.324595,363.5
297713,20.59,35.42,99226.02,0.67,0.6,0.06,23.81,11.06,18/02/2024,19:19:17,43.338445,11.324595,363.5
297714,20.58,35.51,99225.77,0.68,0.61,0.06,23.79,11.04,18/02/2024,19:19:22,43.338445,11.324595,363.5
297715,20.56,35.6,99225.9,0.67,0.61,0.06,23.77,11.02,18/02/2024,19:19:27,43.338445,11.324595,363.5
297716,20.53,35.74,99225.78,0.66,0.61,0.06,23.76,11.02,18/02/2024,19:19:32,43.338445,11.324595,363.5
297717,20.5,35.88,99225.35,0.63,0.62,0.07,23.75,11.02,18/02/2024,19:19:37,43.338445,11.324595,363.5
297718,20.47,36.0,99225.51,0.61,0.62,0.07,23.73,11.01,18/02/2024,19:19:42,43.338445,11.324595,363.5
297719,20.44,36.13,99225.96,0.6,0.61,0.07,23.71,10.96,18/02/2024,19:19:47,43.338445,11.324595,363.5
297720,20.41,36.25,99226.03,0.6,0.61,0.07,23.69,10.89,18/02/2024,19:19:52,43.338445,11.324595,363.5
297721,20.38,36.37,99225.49,0.59,0.61,0.08,23.67,10.87,18/02/2024,19:19:57,43.338445,11.324595,363.5
297722,20.35,36.46,99225.66,0.58,0.61,0.08,23.65,10.87,18/02/2024,19:20:02,43.338445,11.324595,363.5
297723,20.33,36.48,99225.84,0.54,0.61,0.08,23.64,10.86,18/02/2024,19:20:07,43.338445,11.324595,363.5
297724,20.31,36.51,99226.38,0.51,0.6,0.08,23.62,10.84,18/02/2024,19:20:12,43.338445,11.324595,363.5
297725,20.3,36.55,99226.47,0.5,0.6,0.08,23.6,10.85,18/02/2024,19:20:17,43.338445,11.324595,363.5
297726,20.29,36.53,99226.3,0.49,0.6,0.09,23.58,10.85,18/02/2024,19:20:22,43.338445,11.324595,363.5
297727,20.28,36.51,99226.49,0.49,0.59,0.08,23.56,10.83,18/02/2024,19:20:27,43.338445,11.324595,363.5
297728,20.27,36.51,99226.44,0.48,0.58,0.08,23.55,10.79,18/02/2024,19:20:32,43.338445,11.324595,363.5
297729,20.25,36.5,99226.62,0.47,0.58,0.08,23.54,10.79,18/02/2024,19:20:37,43.338445,11.324595,363.5
297730,20.23,36.5,99226.67,0.46,0.57,0.08,23.52,10.83,18/02/2024,19:20:42,43.338445,11.324595,363.5
297731,20.21,36.52,99226.86,0.46,0.57,0.08,23.5,10.88,18/02/2024,19:20:47,43.338445,11.324595,363.5
297732,20.19,36.55,99226.47,0.47,0.56,0.08,23.48,10.98,18/02/2024,19:20:52,43.338445,11.324595,363.5
